"user","adopt.idx","true.topic","true.decision","true.brand","item"
3,85,1,1,1,2
3,86,1,1,2,7
3,87,1,1,2,9
3,88,1,1,2,8
3,89,1,1,2,8
3,90,1,1,2,8
3,91,1,1,2,10
3,92,1,1,1,3
3,93,1,1,1,1
3,94,1,1,1,3
3,95,1,1,2,7
3,96,1,1,2,9
3,97,1,1,2,8
3,98,1,1,2,7
3,99,1,1,2,10
3,100,1,1,2,10
4,1,1,1,2,8
4,2,1,1,1,4
4,3,1,1,1,4
4,4,1,1,2,6
4,5,1,1,2,7
4,6,1,1,1,1
4,7,1,1,2,9
4,8,1,1,1,5
4,9,1,1,2,9
4,10,1,1,1,3
4,11,1,1,2,7
4,12,1,1,1,3
4,13,1,1,2,9
4,14,1,1,1,2
4,15,1,1,2,7
4,16,1,1,1,5
4,17,1,1,2,9
4,18,1,1,1,5
4,19,1,1,2,9
4,20,1,1,2,10
4,21,1,1,1,1
4,22,1,1,1,2
4,23,1,1,1,2
4,24,1,1,2,7
4,25,1,1,2,6
4,26,1,1,1,2
4,27,1,1,1,1
4,28,1,1,1,2
4,29,1,1,2,6
4,30,1,1,1,2
4,31,1,1,1,4
4,32,1,1,1,3
4,33,1,1,2,6
4,34,1,1,2,10
4,35,1,1,1,2
4,36,1,1,1,1
4,37,1,1,1,2
4,38,1,1,2,9
4,39,1,1,1,1
4,40,1,1,2,6
4,41,1,1,1,5
4,42,1,1,2,9
4,43,1,1,1,3
4,44,1,1,1,2
4,45,1,1,2,8
4,46,1,1,2,7
4,47,1,1,2,7
4,48,1,1,2,7
4,49,1,1,1,4
4,50,1,1,1,4
4,51,1,1,2,8
4,52,1,1,1,4
4,53,1,1,1,5
4,54,1,1,2,9
4,55,1,1,2,8
4,56,1,1,1,3
4,57,1,1,2,7
4,58,1,1,1,5
4,59,1,1,1,2
4,60,1,1,2,9
4,61,1,1,1,1
4,62,1,1,2,7
4,63,1,1,2,8
4,64,1,1,1,4
4,65,1,1,2,7
4,66,1,1,1,1
4,67,1,1,2,7
4,68,1,1,1,2
4,69,1,1,2,6
4,70,1,1,2,6
4,71,1,1,2,10
4,72,1,1,2,9
4,73,1,1,2,10
4,74,1,1,1,4
4,75,1,1,1,3
4,76,1,1,1,2
4,77,1,1,2,9
4,78,1,1,2,10
4,79,1,1,2,7
4,80,1,1,2,10
4,81,1,1,1,4
4,82,1,1,2,9
4,83,1,1,2,10
4,84,1,1,1,4
4,85,1,1,2,9
4,86,1,1,2,10
4,87,1,1,2,6
4,88,1,1,1,2
4,89,1,1,2,9
4,90,1,1,1,2
4,91,1,1,1,5
4,92,1,1,2,6
4,93,1,1,2,8
4,94,1,1,2,7
4,95,1,1,2,9
4,96,1,1,1,1
4,97,1,1,1,1
4,98,1,1,2,7
4,99,1,1,2,8
4,100,1,1,2,9
5,1,1,0,NA,8
5,2,1,0,NA,5
5,3,1,0,NA,6
5,4,1,0,NA,2
5,5,1,0,NA,7
5,6,1,0,NA,3
5,7,1,0,NA,10
5,8,1,0,NA,7
5,9,1,0,NA,9
5,10,1,0,NA,9
5,11,1,0,NA,4
5,12,1,0,NA,2
5,13,1,0,NA,4
5,14,1,0,NA,7
5,15,1,0,NA,1
5,16,1,0,NA,8
5,17,1,0,NA,8
5,18,1,0,NA,8
5,19,1,0,NA,10
5,20,1,0,NA,7
5,21,1,0,NA,5
5,22,1,0,NA,3
5,23,1,0,NA,6
5,24,1,0,NA,2
5,25,1,0,NA,5
5,26,1,0,NA,10
5,27,1,0,NA,3
5,28,1,0,NA,7
5,29,1,0,NA,2
5,30,1,0,NA,5
5,31,1,0,NA,5
5,32,1,0,NA,6
5,33,1,0,NA,1
5,34,1,0,NA,6
5,35,1,0,NA,10
5,36,1,0,NA,6
5,37,1,0,NA,5
5,38,1,0,NA,10
5,39,1,0,NA,9
5,40,1,0,NA,7
5,41,1,0,NA,9
5,42,1,0,NA,10
5,43,1,0,NA,5
5,44,1,0,NA,4
5,45,1,0,NA,8
5,46,1,0,NA,1
5,47,1,0,NA,10
5,48,1,0,NA,4
5,49,1,0,NA,4
5,50,1,0,NA,8
5,51,1,0,NA,3
5,52,1,0,NA,6
5,53,1,0,NA,5
5,54,1,0,NA,8
5,55,1,0,NA,10
5,56,1,0,NA,5
5,57,1,0,NA,8
5,58,1,0,NA,1
5,59,1,0,NA,2
5,60,1,0,NA,10
5,61,1,0,NA,7
5,62,1,0,NA,9
5,63,1,0,NA,4
5,64,1,0,NA,7
5,65,1,0,NA,1
5,66,1,0,NA,2
5,67,1,0,NA,3
5,68,1,0,NA,8
5,69,1,0,NA,10
5,70,1,0,NA,1
5,71,1,0,NA,2
5,72,1,0,NA,3
5,73,1,0,NA,2
5,74,1,0,NA,2
5,75,1,0,NA,1
5,76,1,0,NA,1
5,77,1,0,NA,3
5,78,1,0,NA,9
5,79,1,0,NA,4
5,80,1,0,NA,4
5,81,1,0,NA,8
5,82,1,0,NA,3
5,83,1,0,NA,3
5,84,1,0,NA,10
5,85,1,0,NA,9
5,86,1,0,NA,7
5,87,1,0,NA,8
5,88,1,0,NA,1
5,89,1,0,NA,5
5,90,1,0,NA,5
5,91,1,0,NA,5
5,92,1,0,NA,9
5,93,1,0,NA,2
5,94,1,0,NA,7
5,95,1,0,NA,6
5,96,1,0,NA,10
5,97,1,0,NA,8
5,98,1,0,NA,7
5,99,1,0,NA,9
5,100,1,0,NA,5
6,1,2,1,3,11
6,2,2,1,3,13
6,3,2,1,3,12
6,4,2,1,3,12
6,5,2,1,3,15
6,6,2,1,4,19
6,7,2,1,3,15
6,8,2,1,3,13
6,9,2,1,3,11
6,10,2,1,3,14
6,11,2,1,4,17
6,12,2,1,4,16
6,13,2,1,3,15
6,14,2,1,3,15
6,15,2,1,4,17
6,16,2,1,3,14
6,17,2,1,4,18
6,18,2,1,3,14
6,19,2,1,4,17
6,20,2,1,3,12
6,21,2,1,4,20
6,22,2,1,3,11
6,23,2,1,4,18
6,24,2,1,3,13
6,25,2,1,3,11
6,26,2,1,3,13
6,27,2,1,4,18
6,28,2,1,4,18
6,29,2,1,4,20
6,30,2,1,4,17
6,31,2,1,4,16
6,32,2,1,4,16
6,33,2,1,3,14
6,34,2,1,4,19
6,35,2,1,3,11
6,36,2,1,3,13
6,37,2,1,4,17
6,38,2,1,4,18
6,39,2,1,3,11
6,40,2,1,4,19
6,41,2,1,3,14
6,42,2,1,4,19
6,43,2,1,3,12
6,44,2,1,3,12
6,45,2,1,4,18
6,46,2,1,4,18
6,47,2,1,3,12
6,48,2,1,4,19
6,49,2,1,4,17
6,50,2,1,3,14
6,51,2,1,4,17
6,52,2,1,4,16
6,53,2,1,3,11
6,54,2,1,3,11
6,55,2,1,4,16
6,56,2,1,3,12
6,57,2,1,4,19
6,58,2,1,4,16
6,59,2,1,4,19
6,60,2,1,4,17
6,61,2,1,4,17
6,62,2,1,4,20
6,63,2,1,4,20
6,64,2,1,3,14
6,65,2,1,3,14
6,66,2,1,4,17
6,67,2,1,3,14
6,68,2,1,4,16
6,69,2,1,3,13
6,70,2,1,3,11
6,71,2,1,3,11
6,72,2,1,4,18
6,73,2,1,4,20
6,74,2,1,3,14
6,75,2,1,4,17
6,76,2,1,3,12
6,77,2,1,4,16
6,78,2,1,4,16
6,79,2,1,4,17
6,80,2,1,3,13
6,81,2,1,4,16
6,82,2,1,4,20
6,83,2,1,4,19
6,84,2,1,3,11
6,85,2,1,4,20
6,86,2,1,4,17
6,87,2,1,4,20
6,88,2,1,3,12
6,89,2,1,4,17
6,90,2,1,4,20
6,91,2,1,3,11
6,92,2,1,4,19
6,93,2,1,3,13
6,94,2,1,4,18
6,95,2,1,4,17
6,96,2,1,4,16
6,97,2,1,4,20
6,98,2,1,4,18
6,99,2,1,3,14
6,100,2,1,4,16
7,1,2,1,4,20
7,2,2,1,3,15
7,3,2,1,3,11
7,4,2,1,3,11
7,5,2,1,4,18
7,6,2,1,3,14
7,7,2,1,4,16
7,8,2,1,4,17
7,9,2,1,3,12
7,10,2,1,3,14
7,11,2,1,3,12
7,12,2,1,4,20
7,13,2,1,3,13
7,14,2,1,4,16
7,15,2,1,3,15
7,16,2,1,3,13
7,17,2,1,3,14
7,18,2,1,4,20
7,19,2,1,3,15
7,20,2,1,4,16
7,21,2,1,4,18
7,22,2,1,4,17
7,23,2,1,4,19
7,24,2,1,4,18
7,25,2,1,3,11
7,26,2,1,4,16
7,27,2,1,4,20
7,28,2,1,3,12
7,29,2,1,3,11
7,30,2,1,3,12
7,31,2,1,4,18
7,32,2,1,4,17
7,33,2,1,3,11
7,34,2,1,3,12
7,35,2,1,3,11
7,36,2,1,3,11
7,37,2,1,4,20
7,38,2,1,3,12
7,39,2,1,3,12
7,40,2,1,4,17
7,41,2,1,4,19
7,42,2,1,3,15
7,43,2,1,4,17
7,44,2,1,4,20
7,45,2,1,4,18
7,46,2,1,3,14
7,47,2,1,3,15
7,48,2,1,4,17
7,49,2,1,3,11
7,50,2,1,4,19
7,51,2,1,4,19
7,52,2,1,4,16
7,53,2,1,4,20
7,54,2,1,4,16
7,55,2,1,4,18
7,56,2,1,3,12
7,57,2,1,3,11
7,58,2,1,4,19
7,59,2,1,3,12
7,60,2,1,4,18
7,61,2,1,4,20
7,62,2,1,4,17
7,63,2,1,3,12
7,64,2,1,3,13
7,65,2,1,3,12
7,66,2,1,3,12
7,67,2,1,4,17
7,68,2,1,4,20
7,69,2,1,4,18
7,70,2,1,4,20
7,71,2,1,4,18
7,72,2,1,3,11
7,73,2,1,4,17
7,74,2,1,4,19
7,75,2,1,3,15
7,76,2,1,4,20
7,77,2,1,4,20
7,78,2,1,3,11
7,79,2,1,4,20
7,80,2,1,3,14
7,81,2,1,4,17
7,82,2,1,3,15
7,83,2,1,3,11
7,84,2,1,4,20
7,85,2,1,3,11
7,86,2,1,3,11
7,87,2,1,4,20
7,88,2,1,4,18
7,89,2,1,4,19
7,90,2,1,3,11
7,91,2,1,3,14
7,92,2,1,4,19
7,93,2,1,3,15
7,94,2,1,3,11
7,95,2,1,3,12
7,96,2,1,3,14
7,97,2,1,3,11
7,98,2,1,4,16
7,99,2,1,3,15
7,100,2,1,3,11
8,1,2,1,3,11
8,2,2,1,3,15
8,3,2,1,3,14
8,4,2,1,3,13
8,5,2,1,4,19
8,6,2,1,3,14
8,7,2,1,4,20
8,8,2,1,4,16
8,9,2,1,4,19
8,10,2,1,4,19
8,11,2,1,3,12
8,12,2,1,4,17
8,13,2,1,4,19
8,14,2,1,3,15
8,15,2,1,3,11
8,16,2,1,3,13
8,17,2,1,4,20
8,18,2,1,3,11
8,19,2,1,3,14
8,20,2,1,3,12
8,21,2,1,3,15
8,22,2,1,3,11
8,23,2,1,4,20
8,24,2,1,4,16
8,25,2,1,4,20
8,26,2,1,4,16
8,27,2,1,3,13
8,28,2,1,3,11
8,29,2,1,4,19
8,30,2,1,3,13
8,31,2,1,4,20
8,32,2,1,3,14
8,33,2,1,3,13
8,34,2,1,3,11
8,35,2,1,3,14
8,36,2,1,4,18
8,37,2,1,4,18
8,38,2,1,4,19
8,39,2,1,4,16
8,40,2,1,3,11
8,41,2,1,3,11
8,42,2,1,4,16
8,43,2,1,4,20
8,44,2,1,4,20
8,45,2,1,3,12
8,46,2,1,3,14
8,47,2,1,4,20
8,48,2,1,4,18
8,49,2,1,3,12
8,50,2,1,4,19
8,51,2,1,4,18
8,52,2,1,4,18
8,53,2,1,3,14
8,54,2,1,3,15
8,55,2,1,4,16
8,56,2,1,3,11
8,57,2,1,4,20
8,58,2,1,3,12
8,59,2,1,4,20
8,60,2,1,3,11
8,61,2,1,4,16
8,62,2,1,3,11
8,63,2,1,4,19
8,64,2,1,3,12
8,65,2,1,3,15
8,66,2,1,4,16
8,67,2,1,4,17
8,68,2,1,4,17
8,69,2,1,4,17
8,70,2,1,3,11
8,71,2,1,3,14
8,72,2,1,3,15
8,73,2,1,4,20
8,74,2,1,4,20
8,75,2,1,4,19
8,76,2,1,4,18
8,77,2,1,3,11
8,78,2,1,4,19
8,79,2,1,3,11
8,80,2,1,3,15
8,81,2,1,3,14
8,82,2,1,3,11
8,83,2,1,4,17
8,84,2,1,3,11
8,85,2,1,3,14
8,86,2,1,4,17
8,87,2,1,4,19
8,88,2,1,3,12
8,89,2,1,4,17
8,90,2,1,3,12
8,91,2,1,4,20
8,92,2,1,3,11
8,93,2,1,3,11
8,94,2,1,4,18
8,95,2,1,3,12
8,96,2,1,4,19
8,97,2,1,3,13
8,98,2,1,4,16
8,99,2,1,4,20
8,100,2,1,3,14
9,1,2,0,NA,13
9,2,2,0,NA,17
9,3,2,0,NA,12
9,4,2,0,NA,17
9,5,2,0,NA,18
9,6,2,0,NA,15
9,7,2,0,NA,12
9,8,2,0,NA,20
9,9,2,0,NA,20
9,10,2,0,NA,12
9,11,2,0,NA,11
9,12,2,0,NA,12
9,13,2,0,NA,11
9,14,2,0,NA,19
9,15,2,0,NA,13
9,16,2,0,NA,18
9,17,2,0,NA,16
9,18,2,0,NA,17
9,19,2,0,NA,11
9,20,2,0,NA,13
9,21,2,0,NA,17
9,22,2,0,NA,19
9,23,2,0,NA,14
9,24,2,0,NA,16
9,25,2,0,NA,11
9,26,2,0,NA,12
9,27,2,0,NA,20
9,28,2,0,NA,17
9,29,2,0,NA,18
9,30,2,0,NA,13
9,31,2,0,NA,12
9,32,2,0,NA,14
9,33,2,0,NA,18
9,34,2,0,NA,13
9,35,2,0,NA,20
9,36,2,0,NA,11
9,37,2,0,NA,16
9,38,2,0,NA,18
9,39,2,0,NA,16
9,40,2,0,NA,18
9,41,2,0,NA,12
9,42,2,0,NA,18
9,43,2,0,NA,11
9,44,2,0,NA,15
9,45,2,0,NA,13
9,46,2,0,NA,19
9,47,2,0,NA,17
9,48,2,0,NA,13
9,49,2,0,NA,18
9,50,2,0,NA,13
9,51,2,0,NA,12
9,52,2,0,NA,14
9,53,2,0,NA,15
9,54,2,0,NA,16
9,55,2,0,NA,20
9,56,2,0,NA,18
9,57,2,0,NA,16
9,58,2,0,NA,17
9,59,2,0,NA,18
9,60,2,0,NA,15
9,61,2,0,NA,19
9,62,2,0,NA,20
9,63,2,0,NA,13
9,64,2,0,NA,18
9,65,2,0,NA,12
9,66,2,0,NA,20
9,67,2,0,NA,15
9,68,2,0,NA,18
9,69,2,0,NA,17
9,70,2,0,NA,16
9,71,2,0,NA,15
9,72,2,0,NA,11
9,73,2,0,NA,15
9,74,2,0,NA,19
9,75,2,0,NA,17
9,76,2,0,NA,15
9,77,2,0,NA,17
9,78,2,0,NA,13
9,79,2,0,NA,16
9,80,2,0,NA,16
9,81,2,0,NA,20
9,82,2,0,NA,12
9,83,2,0,NA,16
9,84,2,0,NA,13
9,85,2,0,NA,19
9,86,2,0,NA,13
9,87,2,0,NA,20
9,88,2,0,NA,16
9,89,2,0,NA,11
9,90,2,0,NA,11
9,91,2,0,NA,19
9,92,2,0,NA,15
9,93,2,0,NA,13
9,94,2,0,NA,19
9,95,2,0,NA,18
9,96,2,0,NA,16
9,97,2,0,NA,13
9,98,2,0,NA,19
9,99,2,0,NA,16
9,100,2,0,NA,16
10,1,2,0,NA,18
10,2,2,0,NA,11
10,3,2,0,NA,14
10,4,2,0,NA,11
10,5,2,0,NA,18
10,6,2,0,NA,12
10,7,2,0,NA,13
10,8,2,0,NA,14
10,9,2,0,NA,17
10,10,2,0,NA,11
10,11,2,0,NA,20
10,12,2,0,NA,17
10,13,2,0,NA,18
10,14,2,0,NA,17
10,15,2,0,NA,12
10,16,2,0,NA,12
10,17,2,0,NA,13
10,18,2,0,NA,11
10,19,2,0,NA,13
10,20,2,0,NA,12
10,21,2,0,NA,12
10,22,2,0,NA,19
10,23,2,0,NA,20
10,24,2,0,NA,13
10,25,2,0,NA,19
10,26,2,0,NA,16
10,27,2,0,NA,16
10,28,2,0,NA,16
10,29,2,0,NA,20
10,30,2,0,NA,12
10,31,2,0,NA,18
10,32,2,0,NA,11
10,33,2,0,NA,11
10,34,2,0,NA,13
10,35,2,0,NA,15
10,36,2,0,NA,20
10,37,2,0,NA,19
10,38,2,0,NA,13
10,39,2,0,NA,13
10,40,2,0,NA,16
10,41,2,0,NA,15
10,42,2,0,NA,12
10,43,2,0,NA,16
10,44,2,0,NA,20
10,45,2,0,NA,18
10,46,2,0,NA,15
10,47,2,0,NA,16
10,48,2,0,NA,15
10,49,2,0,NA,18
10,50,2,0,NA,12
10,51,2,0,NA,16
10,52,2,0,NA,12
10,53,2,0,NA,13
10,54,2,0,NA,13
10,55,2,0,NA,12
10,56,2,0,NA,11
10,57,2,0,NA,20
10,58,2,0,NA,15
10,59,2,0,NA,12
10,60,2,0,NA,20
10,61,2,0,NA,11
10,62,2,0,NA,17
10,63,2,0,NA,14
10,64,2,0,NA,12
10,65,2,0,NA,12
10,66,2,0,NA,14
10,67,2,0,NA,16
10,68,2,0,NA,19
10,69,2,0,NA,19
10,70,2,0,NA,16
10,71,2,0,NA,20
10,72,2,0,NA,14
10,73,2,0,NA,16
10,74,2,0,NA,20
10,75,2,0,NA,11
10,76,2,0,NA,14
10,77,2,0,NA,20
10,78,2,0,NA,18
10,79,2,0,NA,14
10,80,2,0,NA,14
10,81,2,0,NA,18
10,82,2,0,NA,11
10,83,2,0,NA,17
10,84,2,0,NA,17
10,85,2,0,NA,19
10,86,2,0,NA,12
10,87,2,0,NA,15
10,88,2,0,NA,12
10,89,2,0,NA,17
10,90,2,0,NA,16
10,91,2,0,NA,19
10,92,2,0,NA,11
10,93,2,0,NA,20
10,94,2,0,NA,20
10,95,2,0,NA,15
10,96,2,0,NA,18
10,97,2,0,NA,14
10,98,2,0,NA,17
10,99,2,0,NA,16
10,100,2,0,NA,14
