"user","adopt.idx","true.topic","true.decision","true.brand","item"
1,215,1,1,2,6
1,216,1,1,1,3
1,217,1,1,1,2
1,218,1,1,1,3
1,219,1,1,2,8
1,220,1,1,1,5
1,221,1,1,2,7
1,222,1,1,2,8
1,223,1,1,1,5
1,224,1,1,2,9
1,225,1,1,1,1
1,226,1,1,1,5
1,227,1,1,2,10
1,228,1,1,1,5
1,229,1,1,1,5
1,230,1,1,2,6
1,231,1,1,1,2
1,232,1,1,2,9
1,233,1,1,1,1
1,234,1,1,2,10
1,235,1,1,2,6
1,236,1,1,2,10
1,237,1,1,1,1
1,238,1,1,2,6
1,239,1,1,1,2
1,240,1,1,1,3
1,241,1,1,2,9
1,242,1,1,2,7
1,243,1,1,1,3
1,244,1,1,2,9
1,245,1,1,1,1
1,246,1,1,1,4
1,247,1,1,2,8
1,248,1,1,1,1
1,249,1,1,1,1
1,250,1,1,2,9
1,251,1,1,2,7
1,252,1,1,2,8
1,253,1,1,1,2
1,254,1,1,1,3
1,255,1,1,2,7
1,256,1,1,1,1
1,257,1,1,1,1
1,258,1,1,2,8
1,259,1,1,1,5
1,260,1,1,1,2
1,261,1,1,1,2
1,262,1,1,1,2
1,263,1,1,1,1
1,264,1,1,1,2
1,265,1,1,2,10
1,266,1,1,2,10
1,267,1,1,2,7
1,268,1,1,1,2
1,269,1,1,1,3
1,270,1,1,1,5
1,271,1,1,1,4
1,272,1,1,2,7
1,273,1,1,1,2
1,274,1,1,2,6
1,275,1,1,2,10
1,276,1,1,1,5
1,277,1,1,2,10
1,278,1,1,1,4
1,279,1,1,2,10
1,280,1,1,2,8
1,281,1,1,1,2
1,282,1,1,2,7
1,283,1,1,1,4
1,284,1,1,1,4
1,285,1,1,2,7
1,286,1,1,1,4
1,287,1,1,1,1
1,288,1,1,2,7
1,289,1,1,2,8
1,290,1,1,2,10
1,291,1,1,1,4
1,292,1,1,2,8
1,293,1,1,1,5
1,294,1,1,2,9
1,295,1,1,2,10
1,296,1,1,1,5
1,297,1,1,2,6
1,298,1,1,2,6
1,299,1,1,2,8
1,300,1,1,1,5
1,301,1,1,2,7
1,302,1,1,1,3
1,303,1,1,1,2
1,304,1,1,2,10
1,305,1,1,2,9
1,306,1,1,2,8
1,307,1,1,1,1
1,308,1,1,2,7
1,309,1,1,1,4
1,310,1,1,2,9
1,311,1,1,2,10
1,312,1,1,2,9
1,313,1,1,1,5
1,314,1,1,2,8
1,315,1,1,1,3
1,316,1,1,1,5
1,317,1,1,1,4
1,318,1,1,1,1
1,319,1,1,1,2
1,320,1,1,2,9
1,321,1,1,1,2
1,322,1,1,1,4
1,323,1,1,2,10
1,324,1,1,2,6
1,325,1,1,2,10
1,326,1,1,1,4
1,327,1,1,1,3
1,328,1,1,2,6
1,329,1,1,2,10
1,330,1,1,2,9
1,331,1,1,2,8
1,332,1,1,1,1
1,333,1,1,2,10
1,334,1,1,2,9
1,335,1,1,1,5
1,336,1,1,1,3
1,337,1,1,2,8
1,338,1,1,1,1
1,339,1,1,1,1
1,340,1,1,1,5
1,341,1,1,2,10
1,342,1,1,2,7
1,343,1,1,1,1
1,344,1,1,2,9
1,345,1,1,1,2
1,346,1,1,1,3
1,347,1,1,1,2
1,348,1,1,1,3
1,349,1,1,1,1
1,350,1,1,1,5
1,351,1,1,2,6
1,352,1,1,2,9
1,353,1,1,1,3
1,354,1,1,2,10
1,355,1,1,1,2
1,356,1,1,1,5
1,357,1,1,1,1
1,358,1,1,2,9
1,359,1,1,2,8
1,360,1,1,2,6
1,361,1,1,2,6
1,362,1,1,1,3
1,363,1,1,1,2
1,364,1,1,1,1
1,365,1,1,1,4
1,366,1,1,1,1
1,367,1,1,2,7
1,368,1,1,1,1
1,369,1,1,1,5
1,370,1,1,2,6
1,371,1,1,1,1
1,372,1,1,1,2
1,373,1,1,2,7
1,374,1,1,1,4
1,375,1,1,2,7
1,376,1,1,1,4
1,377,1,1,2,10
1,378,1,1,2,7
1,379,1,1,1,2
1,380,1,1,2,6
1,381,1,1,2,6
1,382,1,1,1,2
1,383,1,1,1,2
1,384,1,1,1,5
1,385,1,1,2,8
1,386,1,1,2,10
1,387,1,1,1,5
1,388,1,1,2,6
1,389,1,1,2,9
1,390,1,1,2,9
1,391,1,1,2,9
1,392,1,1,2,8
1,393,1,1,1,2
1,394,1,1,2,8
1,395,1,1,2,7
1,396,1,1,1,2
1,397,1,1,1,1
1,398,1,1,2,9
1,399,1,1,2,10
1,400,1,1,1,2
1,401,1,1,2,7
1,402,1,1,2,9
1,403,1,1,1,5
1,404,1,1,1,1
1,405,1,1,2,10
1,406,1,1,1,3
1,407,1,1,1,1
1,408,1,1,1,2
1,409,1,1,2,10
1,410,1,1,1,4
1,411,1,1,2,7
1,412,1,1,2,9
1,413,1,1,1,1
1,414,1,1,1,5
1,415,1,1,2,7
1,416,1,1,1,4
1,417,1,1,1,3
1,418,1,1,2,6
1,419,1,1,1,5
1,420,1,1,2,6
1,421,1,1,2,8
1,422,1,1,1,2
1,423,1,1,1,2
1,424,1,1,2,6
1,425,1,1,1,4
1,426,1,1,2,8
1,427,1,1,1,1
1,428,1,1,2,10
1,429,1,1,1,5
1,430,1,1,2,7
1,431,1,1,2,6
1,432,1,1,1,3
1,433,1,1,1,5
1,434,1,1,1,5
1,435,1,1,1,2
1,436,1,1,2,7
1,437,1,1,1,4
1,438,1,1,1,2
1,439,1,1,1,3
1,440,1,1,2,8
1,441,1,1,2,7
1,442,1,1,1,2
1,443,1,1,1,4
1,444,1,1,2,8
1,445,1,1,2,7
1,446,1,1,2,8
1,447,1,1,2,7
1,448,1,1,1,5
1,449,1,1,2,9
1,450,1,1,1,4
1,451,1,1,1,1
1,452,1,1,2,6
1,453,1,1,2,7
1,454,1,1,1,4
1,455,1,1,1,3
1,456,1,1,1,1
1,457,1,1,1,1
1,458,1,1,1,5
1,459,1,1,1,4
1,460,1,1,1,4
1,461,1,1,1,5
1,462,1,1,1,2
1,463,1,1,1,3
1,464,1,1,2,6
1,465,1,1,1,2
1,466,1,1,1,3
1,467,1,1,2,9
1,468,1,1,1,2
1,469,1,1,2,6
1,470,1,1,1,1
1,471,1,1,1,5
1,472,1,1,1,3
1,473,1,1,2,8
1,474,1,1,1,5
1,475,1,1,2,9
1,476,1,1,1,2
1,477,1,1,1,1
1,478,1,1,2,10
1,479,1,1,1,1
1,480,1,1,2,6
1,481,1,1,2,7
1,482,1,1,1,4
1,483,1,1,2,7
1,484,1,1,2,10
1,485,1,1,2,8
1,486,1,1,2,6
1,487,1,1,2,10
1,488,1,1,1,3
1,489,1,1,2,6
1,490,1,1,1,4
1,491,1,1,2,8
1,492,1,1,2,9
1,493,1,1,2,10
1,494,1,1,1,2
1,495,1,1,2,9
1,496,1,1,1,5
1,497,1,1,2,7
1,498,1,1,2,7
1,499,1,1,2,6
1,500,1,1,2,10
1,501,1,1,1,1
1,502,1,1,1,4
1,503,1,1,1,3
1,504,1,1,1,2
1,505,1,1,2,9
1,506,1,1,2,7
1,507,1,1,1,2
1,508,1,1,2,8
1,509,1,1,2,6
1,510,1,1,1,4
1,511,1,1,2,7
1,512,1,1,2,9
1,513,1,1,2,7
1,514,1,1,1,5
1,515,1,1,1,5
1,516,1,1,2,9
1,517,1,1,1,5
1,518,1,1,1,3
1,519,1,1,2,10
1,520,1,1,2,10
1,521,1,1,2,7
1,522,1,1,2,10
1,523,1,1,2,9
1,524,1,1,2,6
1,525,1,1,2,6
1,526,1,1,1,5
1,527,1,1,1,1
1,528,1,1,2,7
1,529,1,1,2,9
1,530,1,1,2,7
1,531,1,1,2,8
1,532,1,1,1,1
1,533,1,1,2,9
1,534,1,1,2,9
1,535,1,1,2,10
1,536,1,1,2,10
1,537,1,1,1,3
1,538,1,1,2,6
1,539,1,1,1,4
1,540,1,1,1,3
1,541,1,1,2,10
1,542,1,1,1,5
1,543,1,1,2,6
1,544,1,1,1,1
1,545,1,1,2,9
1,546,1,1,2,10
1,547,1,1,1,5
1,548,1,1,1,4
1,549,1,1,1,5
1,550,1,1,1,5
1,551,1,1,1,3
1,552,1,1,2,9
1,553,1,1,1,2
1,554,1,1,1,3
1,555,1,1,1,3
1,556,1,1,2,10
1,557,1,1,1,4
1,558,1,1,1,1
1,559,1,1,1,5
1,560,1,1,2,6
1,561,1,1,1,1
1,562,1,1,2,6
1,563,1,1,1,3
1,564,1,1,1,1
1,565,1,1,1,1
1,566,1,1,1,3
1,567,1,1,1,4
1,568,1,1,1,4
1,569,1,1,1,5
1,570,1,1,2,7
1,571,1,1,2,6
1,572,1,1,1,5
1,573,1,1,2,7
1,574,1,1,1,1
1,575,1,1,1,1
1,576,1,1,2,8
1,577,1,1,2,7
1,578,1,1,2,6
1,579,1,1,2,9
1,580,1,1,1,4
1,581,1,1,2,9
1,582,1,1,2,6
1,583,1,1,2,9
1,584,1,1,1,2
1,585,1,1,1,5
1,586,1,1,2,10
1,587,1,1,1,3
1,588,1,1,2,10
1,589,1,1,2,7
1,590,1,1,1,5
1,591,1,1,1,4
1,592,1,1,2,6
1,593,1,1,1,2
1,594,1,1,2,9
1,595,1,1,1,5
1,596,1,1,1,1
1,597,1,1,2,10
1,598,1,1,1,5
1,599,1,1,2,10
1,600,1,1,2,8
1,601,1,1,2,6
1,602,1,1,1,3
1,603,1,1,1,3
1,604,1,1,1,2
1,605,1,1,2,9
1,606,1,1,2,7
1,607,1,1,1,5
1,608,1,1,2,9
1,609,1,1,1,4
1,610,1,1,2,6
1,611,1,1,2,6
1,612,1,1,1,3
1,613,1,1,1,2
1,614,1,1,2,8
1,615,1,1,2,6
1,616,1,1,2,10
1,617,1,1,1,2
1,618,1,1,1,4
1,619,1,1,1,2
1,620,1,1,1,5
1,621,1,1,2,9
1,622,1,1,2,8
1,623,1,1,1,2
1,624,1,1,1,3
1,625,1,1,1,1
1,626,1,1,1,5
1,627,1,1,2,9
1,628,1,1,2,9
1,629,1,1,2,6
1,630,1,1,1,3
1,631,1,1,1,4
1,632,1,1,2,7
1,633,1,1,1,1
1,634,1,1,1,5
1,635,1,1,2,9
1,636,1,1,2,10
1,637,1,1,2,7
1,638,1,1,1,2
1,639,1,1,2,6
1,640,1,1,1,1
1,641,1,1,2,10
1,642,1,1,2,7
1,643,1,1,2,7
1,644,1,1,1,3
1,645,1,1,1,1
1,646,1,1,2,6
1,647,1,1,1,5
1,648,1,1,2,6
1,649,1,1,1,1
1,650,1,1,2,9
1,651,1,1,1,5
1,652,1,1,1,3
1,653,1,1,2,8
1,654,1,1,1,1
1,655,1,1,1,4
1,656,1,1,2,8
1,657,1,1,1,4
1,658,1,1,2,8
1,659,1,1,1,5
1,660,1,1,1,3
1,661,1,1,1,3
1,662,1,1,1,5
1,663,1,1,2,7
1,664,1,1,1,1
1,665,1,1,1,1
1,666,1,1,1,3
1,667,1,1,1,1
1,668,1,1,2,6
1,669,1,1,1,4
1,670,1,1,1,4
1,671,1,1,1,3
1,672,1,1,1,1
1,673,1,1,2,7
1,674,1,1,2,10
1,675,1,1,1,5
1,676,1,1,2,7
1,677,1,1,1,1
1,678,1,1,2,10
1,679,1,1,1,1
1,680,1,1,2,8
1,681,1,1,1,4
1,682,1,1,1,2
1,683,1,1,1,2
1,684,1,1,2,8
1,685,1,1,2,7
1,686,1,1,2,7
1,687,1,1,1,3
1,688,1,1,2,6
1,689,1,1,2,7
1,690,1,1,2,7
1,691,1,1,1,4
1,692,1,1,2,7
1,693,1,1,1,1
1,694,1,1,2,7
1,695,1,1,1,1
1,696,1,1,2,6
1,697,1,1,2,8
1,698,1,1,2,8
1,699,1,1,2,6
1,700,1,1,1,5
1,701,1,1,2,9
1,702,1,1,1,2
1,703,1,1,1,1
1,704,1,1,1,3
1,705,1,1,1,3
1,706,1,1,2,8
1,707,1,1,1,5
1,708,1,1,1,1
1,709,1,1,2,7
1,710,1,1,2,9
1,711,1,1,2,10
1,712,1,1,1,2
1,713,1,1,2,8
1,714,1,1,2,10
1,715,1,1,2,7
1,716,1,1,2,9
1,717,1,1,2,9
1,718,1,1,1,4
1,719,1,1,1,5
1,720,1,1,1,4
1,721,1,1,1,1
1,722,1,1,2,6
1,723,1,1,2,7
1,724,1,1,1,4
1,725,1,1,2,8
1,726,1,1,1,1
1,727,1,1,2,10
1,728,1,1,2,7
1,729,1,1,2,10
1,730,1,1,2,7
1,731,1,1,1,1
1,732,1,1,1,4
1,733,1,1,1,1
1,734,1,1,1,4
1,735,1,1,2,9
1,736,1,1,2,6
1,737,1,1,1,2
1,738,1,1,1,4
1,739,1,1,1,3
1,740,1,1,2,8
1,741,1,1,2,10
1,742,1,1,1,5
1,743,1,1,1,1
1,744,1,1,2,7
1,745,1,1,1,4
1,746,1,1,1,5
1,747,1,1,1,3
1,748,1,1,2,7
1,749,1,1,2,6
1,750,1,1,1,4
1,751,1,1,2,9
1,752,1,1,1,1
1,753,1,1,2,7
1,754,1,1,1,1
1,755,1,1,2,6
1,756,1,1,1,1
1,757,1,1,2,8
1,758,1,1,1,1
1,759,1,1,2,6
1,760,1,1,2,8
1,761,1,1,1,1
1,762,1,1,1,1
1,763,1,1,1,1
1,764,1,1,1,4
1,765,1,1,2,7
1,766,1,1,2,10
1,767,1,1,2,10
1,768,1,1,1,4
1,769,1,1,1,2
1,770,1,1,1,3
1,771,1,1,1,4
1,772,1,1,2,7
1,773,1,1,1,1
1,774,1,1,2,7
1,775,1,1,2,10
1,776,1,1,2,7
1,777,1,1,2,9
1,778,1,1,1,2
1,779,1,1,2,6
1,780,1,1,2,9
1,781,1,1,1,4
1,782,1,1,1,5
1,783,1,1,2,9
1,784,1,1,1,1
1,785,1,1,2,9
1,786,1,1,1,1
1,787,1,1,2,8
1,788,1,1,2,10
1,789,1,1,1,3
1,790,1,1,2,8
1,791,1,1,1,1
1,792,1,1,2,9
1,793,1,1,1,2
1,794,1,1,1,5
1,795,1,1,2,9
1,796,1,1,2,10
1,797,1,1,1,1
1,798,1,1,2,9
1,799,1,1,2,8
1,800,1,1,2,8
1,801,1,1,2,7
1,802,1,1,1,3
1,803,1,1,2,6
1,804,1,1,2,7
1,805,1,1,2,7
1,806,1,1,1,5
1,807,1,1,1,4
1,808,1,1,2,8
1,809,1,1,1,1
1,810,1,1,2,8
1,811,1,1,2,10
1,812,1,1,1,3
1,813,1,1,2,7
1,814,1,1,2,9
1,815,1,1,1,1
1,816,1,1,1,3
1,817,1,1,2,9
1,818,1,1,1,5
1,819,1,1,2,9
1,820,1,1,1,2
1,821,1,1,2,10
1,822,1,1,2,7
1,823,1,1,2,9
1,824,1,1,2,9
1,825,1,1,1,4
1,826,1,1,1,1
1,827,1,1,2,8
1,828,1,1,2,7
1,829,1,1,2,6
1,830,1,1,2,9
1,831,1,1,1,4
1,832,1,1,1,2
1,833,1,1,2,10
1,834,1,1,2,8
1,835,1,1,2,7
1,836,1,1,2,6
1,837,1,1,2,9
1,838,1,1,1,5
1,839,1,1,1,5
1,840,1,1,1,1
1,841,1,1,2,10
1,842,1,1,1,2
1,843,1,1,1,5
1,844,1,1,1,4
1,845,1,1,2,9
1,846,1,1,1,4
1,847,1,1,1,3
1,848,1,1,2,7
1,849,1,1,1,2
1,850,1,1,2,6
1,851,1,1,2,9
1,852,1,1,1,5
1,853,1,1,1,1
1,854,1,1,1,3
1,855,1,1,2,6
1,856,1,1,2,6
1,857,1,1,2,7
1,858,1,1,2,10
1,859,1,1,1,3
1,860,1,1,1,1
1,861,1,1,2,7
1,862,1,1,1,1
1,863,1,1,1,2
1,864,1,1,1,2
1,865,1,1,2,10
1,866,1,1,2,7
1,867,1,1,1,4
1,868,1,1,1,3
1,869,1,1,1,4
1,870,1,1,2,10
1,871,1,1,1,1
1,872,1,1,2,7
1,873,1,1,2,8
1,874,1,1,2,6
1,875,1,1,1,1
1,876,1,1,2,8
1,877,1,1,2,9
1,878,1,1,1,2
1,879,1,1,2,6
1,880,1,1,2,8
1,881,1,1,1,3
1,882,1,1,2,8
1,883,1,1,1,2
1,884,1,1,1,4
1,885,1,1,1,2
1,886,1,1,1,5
1,887,1,1,2,8
1,888,1,1,2,7
1,889,1,1,1,1
1,890,1,1,1,2
1,891,1,1,2,9
1,892,1,1,2,7
1,893,1,1,2,6
1,894,1,1,1,5
1,895,1,1,2,8
1,896,1,1,2,8
1,897,1,1,2,9
1,898,1,1,1,1
1,899,1,1,1,1
1,900,1,1,2,6
1,901,1,1,2,8
1,902,1,1,1,3
1,903,1,1,2,9
1,904,1,1,1,4
1,905,1,1,2,6
1,906,1,1,2,6
1,907,1,1,2,8
1,908,1,1,2,7
1,909,1,1,2,10
1,910,1,1,2,10
1,911,1,1,1,4
1,912,1,1,2,9
1,913,1,1,2,10
1,914,1,1,1,4
1,915,1,1,2,8
1,916,1,1,1,5
1,917,1,1,2,10
1,918,1,1,2,9
1,919,1,1,2,7
1,920,1,1,2,10
1,921,1,1,1,1
1,922,1,1,1,1
1,923,1,1,1,1
1,924,1,1,1,4
1,925,1,1,2,7
1,926,1,1,1,1
1,927,1,1,2,8
1,928,1,1,1,4
1,929,1,1,1,5
1,930,1,1,2,6
1,931,1,1,1,1
1,932,1,1,2,7
1,933,1,1,1,2
1,934,1,1,1,5
1,935,1,1,1,5
1,936,1,1,2,9
1,937,1,1,1,1
1,938,1,1,2,10
1,939,1,1,1,4
1,940,1,1,1,2
1,941,1,1,1,1
1,942,1,1,2,10
1,943,1,1,2,6
1,944,1,1,1,4
1,945,1,1,1,4
1,946,1,1,2,8
1,947,1,1,1,2
1,948,1,1,2,8
1,949,1,1,1,3
1,950,1,1,1,4
1,951,1,1,2,9
1,952,1,1,1,3
1,953,1,1,2,10
1,954,1,1,1,3
1,955,1,1,2,8
1,956,1,1,1,4
1,957,1,1,2,7
1,958,1,1,1,4
1,959,1,1,1,1
1,960,1,1,1,4
1,961,1,1,2,8
1,962,1,1,1,1
1,963,1,1,1,5
1,964,1,1,1,1
1,965,1,1,2,10
1,966,1,1,1,3
1,967,1,1,2,9
1,968,1,1,1,1
1,969,1,1,2,10
1,970,1,1,1,5
1,971,1,1,2,7
1,972,1,1,1,3
1,973,1,1,1,1
1,974,1,1,1,4
1,975,1,1,1,5
1,976,1,1,2,10
1,977,1,1,2,8
1,978,1,1,1,5
1,979,1,1,1,4
1,980,1,1,2,8
1,981,1,1,2,9
1,982,1,1,1,2
1,983,1,1,2,6
1,984,1,1,1,1
1,985,1,1,2,6
1,986,1,1,1,4
1,987,1,1,2,6
1,988,1,1,1,3
1,989,1,1,1,2
1,990,1,1,2,9
1,991,1,1,1,2
1,992,1,1,2,10
1,993,1,1,1,5
1,994,1,1,2,10
1,995,1,1,1,2
1,996,1,1,2,7
1,997,1,1,2,10
1,998,1,1,1,4
1,999,1,1,2,9
1,1000,1,1,2,10
2,1,1,0,NA,5
2,2,1,0,NA,1
2,3,1,0,NA,2
2,4,1,0,NA,4
2,5,1,0,NA,5
2,6,1,0,NA,6
2,7,1,0,NA,4
2,8,1,0,NA,9
2,9,1,0,NA,5
2,10,1,0,NA,6
2,11,1,0,NA,6
2,12,1,0,NA,10
2,13,1,0,NA,9
2,14,1,0,NA,9
2,15,1,0,NA,8
2,16,1,0,NA,6
2,17,1,0,NA,2
2,18,1,0,NA,1
2,19,1,0,NA,5
2,20,1,0,NA,10
2,21,1,0,NA,6
2,22,1,0,NA,9
2,23,1,0,NA,3
2,24,1,0,NA,3
2,25,1,0,NA,6
2,26,1,0,NA,3
2,27,1,0,NA,1
2,28,1,0,NA,10
2,29,1,0,NA,9
2,30,1,0,NA,2
2,31,1,0,NA,4
2,32,1,0,NA,4
2,33,1,0,NA,9
2,34,1,0,NA,8
2,35,1,0,NA,6
2,36,1,0,NA,5
2,37,1,0,NA,3
2,38,1,0,NA,7
2,39,1,0,NA,8
2,40,1,0,NA,10
2,41,1,0,NA,9
2,42,1,0,NA,3
2,43,1,0,NA,8
2,44,1,0,NA,10
2,45,1,0,NA,8
2,46,1,0,NA,10
2,47,1,0,NA,3
2,48,1,0,NA,9
2,49,1,0,NA,4
2,50,1,0,NA,6
2,51,1,0,NA,10
2,52,1,0,NA,6
2,53,1,0,NA,8
2,54,1,0,NA,4
2,55,1,0,NA,10
2,56,1,0,NA,10
2,57,1,0,NA,8
2,58,1,0,NA,10
2,59,1,0,NA,4
2,60,1,0,NA,9
2,61,1,0,NA,4
2,62,1,0,NA,10
2,63,1,0,NA,8
2,64,1,0,NA,4
2,65,1,0,NA,10
2,66,1,0,NA,9
2,67,1,0,NA,2
2,68,1,0,NA,8
2,69,1,0,NA,5
2,70,1,0,NA,7
2,71,1,0,NA,3
2,72,1,0,NA,6
2,73,1,0,NA,1
2,74,1,0,NA,2
2,75,1,0,NA,4
2,76,1,0,NA,3
2,77,1,0,NA,2
2,78,1,0,NA,5
2,79,1,0,NA,4
2,80,1,0,NA,3
2,81,1,0,NA,8
2,82,1,0,NA,3
2,83,1,0,NA,9
2,84,1,0,NA,3
2,85,1,0,NA,1
2,86,1,0,NA,10
2,87,1,0,NA,5
2,88,1,0,NA,7
2,89,1,0,NA,8
2,90,1,0,NA,8
2,91,1,0,NA,10
2,92,1,0,NA,7
2,93,1,0,NA,2
2,94,1,0,NA,5
2,95,1,0,NA,3
2,96,1,0,NA,3
2,97,1,0,NA,8
2,98,1,0,NA,4
2,99,1,0,NA,3
2,100,1,0,NA,4
2,101,1,0,NA,5
2,102,1,0,NA,1
2,103,1,0,NA,4
2,104,1,0,NA,1
2,105,1,0,NA,6
2,106,1,0,NA,10
2,107,1,0,NA,8
2,108,1,0,NA,5
2,109,1,0,NA,9
2,110,1,0,NA,5
2,111,1,0,NA,5
2,112,1,0,NA,1
2,113,1,0,NA,8
2,114,1,0,NA,10
2,115,1,0,NA,5
2,116,1,0,NA,2
2,117,1,0,NA,10
2,118,1,0,NA,10
2,119,1,0,NA,6
2,120,1,0,NA,5
2,121,1,0,NA,8
2,122,1,0,NA,8
2,123,1,0,NA,6
2,124,1,0,NA,5
2,125,1,0,NA,2
2,126,1,0,NA,2
2,127,1,0,NA,4
2,128,1,0,NA,1
2,129,1,0,NA,3
2,130,1,0,NA,3
2,131,1,0,NA,10
2,132,1,0,NA,1
2,133,1,0,NA,2
2,134,1,0,NA,4
2,135,1,0,NA,7
2,136,1,0,NA,9
2,137,1,0,NA,4
2,138,1,0,NA,8
2,139,1,0,NA,1
2,140,1,0,NA,4
2,141,1,0,NA,2
2,142,1,0,NA,10
2,143,1,0,NA,10
2,144,1,0,NA,2
2,145,1,0,NA,10
2,146,1,0,NA,2
2,147,1,0,NA,1
2,148,1,0,NA,10
2,149,1,0,NA,1
